game_id,game_date,game_type,champioship_id,category,home_division,home_team_id,home_team_name,home_club,home_score,away_team_id,away_team_name,away_division,away_club,away_score,championship_name
4173,2018-02-24 00:00:00,2,100,Men,4,2198,West Pines U19,West Pines Rugby,31,2195,Aquinas U19,4,Aquinas Rugby,22,FYRU U19 Boys
3015,2018-02-24 00:00:00,2,96,Men,2,1136,Jacksonville - W,Jacksonville W,26,1137,Orlando - W,2,Orlando RFC,36,FRU Women DII
3016,2018-02-24 00:00:00,2,96,Men,2,1138,Tampa Krewe W,Tampa Krewe,25,1135,Indian River - W,2,Indian River Raptors,12,FRU Women DII
4037,2018-02-24 00:00:00,2,98,Men,2,2150,Eckerd,Eckerd Rugby M,38,2149,Ave Maria,2,Ave Maria,14,NSCRO (College Men)
4038,2018-02-24 00:00:00,1,98,NULL,2,2151,FGCU,FGCU,20,2152,UM,2,UM Men,0,NSCRO (College Men)
4092,2018-02-24 00:00:00,2,95,Men,2,1129,Eckerd W,Eckerd Rugby W,42,1132,FIU W,2,FIU W,5,College Women DII
4142,2018-02-24 00:00:00,2,100,Men,4,2186,Cape Pirates U19,Cape Pirates,7,2183,Westside U19,4,Jacksonville Wolverines ,5,FYRU U19 Boys
4145,2018-02-24 00:00:00,2,100,Men,4,2184,Orlando U19,Orlando RFC,25,2187,West Volusia U19,4,West Volusia,0,FYRU U19 Boys
4115,2018-02-24 00:00:00,2,99,Men,4,2180,Okapi U17,Okapi Rugby,36,2182,Wellington U17,4,Wellington Wizards,19,FYRU U17 Boys
4116,2018-02-24 00:00:00,2,99,Men,4,2179,Jupiter U17,Jupiter Sharks RC,25,2178,Cape U17,4,Cape Pirates,0,FYRU U17 Boys
2962,2018-02-24 00:00:00,2,93,Men,2,1119,FAU,FAU Rugby Men,13,1121,FSU,2,Florida State M,53,SIRC-South
2963,2018-02-24 00:00:00,2,93,Men,2,1124,USF,USF M,20,1123,UNF,2,UNF RFC,0,SIRC-South
2993,2018-02-24 00:00:00,2,94,Men,1,1128,USF W,USF - W,0,1126,UCF W,1,UCF W,84,College Women DI
2994,2018-02-24 00:00:00,2,94,Men,1,1127,UF W,UF Women,37,1125,FSU W,1,Florida State W,0,College Women DI
2923,2018-02-24 00:00:00,2,92,Men,3,1117,Indian River,Indian River Raptors,3,1112,Bay Area,3,Pelicans,55,FRU Men DIII
2924,2018-02-24 00:00:00,2,92,Men,3,1115,Palm Beach,Palm Beach,31,1113,Brevard,3,Brevard,7,FRU Men DIII
2899,2018-02-24 00:00:00,2,91,Men,2,1111,Okapi,Okapi Rugby,29,1109,Miami Rugby,2,Miami Rugby FC,69,FRU Men DII
2900,2018-02-24 00:00:00,5,91,College Women,2,1103,Jacksonville,Jacksonville M,57,1110,Miami Tridents,2,Miami Tridents,27,FRU Men DII
2901,2018-02-24 00:00:00,5,91,College Women,2,1105,Tampa Bay,Tampa Krewe,23,1106,Boca Raton,2,Boca Raton,14,FRU Men DII
2902,2018-02-24 00:00:00,5,91,College Women,2,1104,Orlando,Orlando RFC,19,1108,Naples,2,Hammerheads,27,FRU Men DII
2903,2018-03-03 00:00:00,5,91,College Women,2,1110,Miami Tridents,Miami Tridents,31,1106,Boca Raton,2,Boca Raton,33,FRU Men DII
2904,2018-03-03 00:00:00,5,91,College Women,2,1111,Okapi,Okapi Rugby,7,1105,Tampa Bay,2,Tampa Krewe,56,FRU Men DII
2926,2018-03-03 00:00:00,2,92,Men,2,1118,Sarasota,Sarasota,34,1114,Daytona Beach,3,Daytona M,5,FRU Men DIII
2927,2018-03-03 00:00:00,2,92,Men,3,1112,Bay Area,Pelicans,19,1116,Gainesville,3,Gainesville Hogs,24,FRU Men DIII
2995,2018-03-03 00:00:00,2,94,Men,1,1125,FSU W,Florida State W,0,1126,UCF W,1,UCF W,90,College Women DI
2996,2018-03-03 00:00:00,2,94,Men,1,1127,UF W,UF Women,92,1128,USF W,1,USF - W,15,College Women DI
2964,2018-03-03 00:00:00,2,93,Men,2,1121,FSU,Florida State M,27,1122,UCF,2,UCF M,25,SIRC-South
3003,2018-03-03 00:00:00,2,96,Men,2,1134,Fort Miami,Fort Miami,78,1136,Jacksonville - W,2,Jacksonville W,7,FRU Women DII
4175,2018-03-03 00:00:00,2,100,Men,4,2195,Aquinas U19,Aquinas Rugby,15,2197,Boca Raton U19,4,Boca Raton Juniors,10,FYRU U19 Boys
4176,2018-03-03 00:00:00,2,100,Men,4,2196,Gibbons U19,Cardinal Gibbons ,64,2198,West Pines U19,4,West Pines Rugby,0,FYRU U19 Boys
4148,2018-03-03 00:00:00,2,100,Men,4,2189,Sarasota Surge U19,Sarasota,19,2184,Orlando U19,4,Orlando RFC,33,FYRU U19 Boys
4149,2018-03-03 00:00:00,2,100,Men,4,2183,Westside U19,Jacksonville Wolverines ,20,2187,West Volusia U19,4,West Volusia,0,FYRU U19 Boys
4164,2018-03-03 00:00:00,2,100,Men,4,2192,Wellington U19,Wellington Wizards,20,2194,Key Biscayne U19,4,KB Rugby Rats,0,FYRU U19 Boys
4207,2018-03-03 00:00:00,2,99,Men,4,2180,Okapi U17,Okapi Rugby,20,2179,Jupiter U17,4,Jupiter Sharks RC,0,FYRU U17 Boys
4208,2018-03-03 00:00:00,2,100,Men,4,2193,Okapi U19,Okapi Rugby,25,2191,Jupiter U19,4,Jupiter Sharks RC,28,FYRU U19 Boys
4171,2018-03-05 00:00:00,2,100,Men,4,2195,Aquinas U19,Aquinas Rugby,7,2196,Gibbons U19,4,Cardinal Gibbons ,58,FYRU U19 Boys
4174,2018-03-08 00:00:00,2,100,Men,4,2196,Gibbons U19,Cardinal Gibbons ,52,2197,Boca Raton U19,4,Boca Raton Juniors,19,FYRU U19 Boys
4150,2018-03-10 00:00:00,2,100,Men,4,2188,Naples Bears U19,Hammerhead Youth Rugby,0,2190,Tampa U19,4,Tampa Krewe,20,FYRU U19 Boys
3004,2018-03-10 00:00:00,2,96,Men,2,1135,Indian River - W,Indian River Raptors,41,1138,Tampa Krewe W,2,Tampa Krewe,25,FRU Women DII
3005,2018-03-10 00:00:00,2,96,Men,2,1137,Orlando - W,Orlando RFC,20,1134,Fort Miami,2,Fort Miami,27,FRU Women DII
4119,2018-03-10 00:00:00,2,99,Men,4,2181,West Pines U17,West Pines Rugby,20,2179,Jupiter U17,4,Jupiter Sharks RC,0,FYRU U17 Boys
2965,2018-03-10 00:00:00,2,93,Men,2,1120,FIU,FIU M,0,1123,UNF,2,UNF RFC,20,SIRC-South
2928,2018-03-10 00:00:00,2,92,Men,3,1114,Daytona Beach,Daytona M,21,1115,Palm Beach,3,Palm Beach,52,FRU Men DIII
2929,2018-03-10 00:00:00,2,92,Men,3,1117,Indian River,Indian River Raptors,17,1118,Sarasota,2,Sarasota,31,FRU Men DIII
2906,2018-03-10 00:00:00,5,91,College Women,2,1106,Boca Raton,Boca Raton,49,1103,Jacksonville,2,Jacksonville M,0,FRU Men DII
2907,2018-03-10 00:00:00,5,91,College Women,2,1110,Miami Tridents,Miami Tridents,35,1104,Orlando,2,Orlando RFC,54,FRU Men DII
2908,2018-03-10 00:00:00,5,91,College Women,2,1105,Tampa Bay,Tampa Krewe,68,1109,Miami Rugby,2,Miami Rugby FC,28,FRU Men DII
2910,2018-03-17 00:00:00,5,91,College Women,2,1109,Miami Rugby,Miami Rugby FC,21,1107,Ft. Lauderdale,2,Ft. Lauderdale,59,FRU Men DII
2911,2018-03-17 00:00:00,5,91,College Women,2,1108,Naples,Hammerheads,19,1106,Boca Raton,2,Boca Raton,31,FRU Men DII
2912,2018-03-17 00:00:00,2,91,Men,2,1104,Orlando,Orlando RFC,20,1105,Tampa Bay,2,Tampa Krewe,23,FRU Men DII
2931,2018-03-17 00:00:00,2,92,Men,3,1113,Brevard,Brevard,53,1114,Daytona Beach,3,Daytona M,19,FRU Men DIII
2932,2018-03-17 00:00:00,2,92,Men,2,1118,Sarasota,Sarasota,18,1112,Bay Area,3,Pelicans,22,FRU Men DIII
4122,2018-03-17 00:00:00,2,99,Men,4,2179,Jupiter U17,Jupiter Sharks RC,26,2181,West Pines U17,4,West Pines Rugby,46,FYRU U17 Boys
3010,2018-03-17 00:00:00,2,96,Men,2,1137,Orlando - W,Orlando RFC,108,1138,Tampa Krewe W,2,Tampa Krewe,0,FRU Women DII
4209,2018-03-17 00:00:00,6,100,HS Boys,4,2190,Tampa U19,Tampa Krewe,19,2183,Westside U19,4,Jacksonville Wolverines ,28,FYRU U19 Boys
4210,2018-03-17 00:00:00,6,100,HS Boys,4,2184,Orlando U19,Orlando RFC,14,2186,Cape Pirates U19,4,Cape Pirates,13,FYRU U19 Boys
4211,2018-03-17 00:00:00,6,100,HS Boys,4,2191,Jupiter U19,Jupiter Sharks RC,64,2198,West Pines U19,4,West Pines Rugby,14,FYRU U19 Boys
4212,2018-03-17 00:00:00,6,100,HS Boys,4,2196,Gibbons U19,Cardinal Gibbons ,50,2192,Wellington U19,4,Wellington Wizards,7,FYRU U19 Boys
4214,2018-03-17 00:00:00,3,100,Women,4,2197,Boca Raton U19,Boca Raton Juniors,12,2194,Key Biscayne U19,4,KB Rugby Rats,33,FYRU U19 Boys
4215,2018-03-17 00:00:00,3,100,Women,4,2195,Aquinas U19,Aquinas Rugby,5,2193,Okapi U19,4,Okapi Rugby,54,FYRU U19 Boys
4216,2018-03-24 00:00:00,3,100,Women,4,2185,Sebastian River U19,Sebastian River HS,12,2195,Aquinas U19,4,Aquinas Rugby,54,FYRU U19 Boys
4217,2018-03-24 00:00:00,3,100,Women,4,2193,Okapi U19,Okapi Rugby,54,2188,Naples Bears U19,4,Hammerhead Youth Rugby,12,FYRU U19 Boys
4218,2018-03-24 00:00:00,3,100,Women,4,2189,Sarasota Surge U19,Sarasota,27,2197,Boca Raton U19,4,Boca Raton Juniors,28,FYRU U19 Boys
4226,2018-03-24 00:00:00,4,100,College Men,4,2184,Orlando U19,Orlando RFC,19,2183,Westside U19,4,Jacksonville Wolverines ,7,FYRU U19 Boys
4227,2018-03-24 00:00:00,4,100,College Men,4,2196,Gibbons U19,Cardinal Gibbons ,31,2191,Jupiter U19,4,Jupiter Sharks RC,12,FYRU U19 Boys
4229,2018-03-24 00:00:00,4,100,College Men,4,2190,Tampa U19,Tampa Krewe,5,2186,Cape Pirates U19,4,Cape Pirates,3,FYRU U19 Boys
3011,2018-03-24 00:00:00,2,96,Men,2,1136,Jacksonville - W,Jacksonville W,0,1134,Fort Miami,2,Fort Miami,78,FRU Women DII
3012,2018-03-24 00:00:00,2,96,Men,2,1135,Indian River - W,Indian River Raptors,10,1137,Orlando - W,2,Orlando RFC,81,FRU Women DII
2933,2018-03-24 00:00:00,2,92,Men,3,1114,Daytona Beach,Daytona M,62,1117,Indian River,3,Indian River Raptors,12,FRU Men DIII
2934,2018-03-24 00:00:00,2,92,Men,3,1112,Bay Area,Pelicans,7,1115,Palm Beach,3,Palm Beach,22,FRU Men DIII
2935,2018-03-24 00:00:00,2,92,Men,3,1113,Brevard,Brevard,40,1116,Gainesville,3,Gainesville Hogs,15,FRU Men DIII
2997,2018-03-24 00:00:00,2,94,Men,1,1126,UCF W,UCF W,77,1127,UF W,1,UF Women,5,College Women DI
2998,2018-03-24 00:00:00,2,94,Men,1,1128,USF W,USF - W,10,1125,FSU W,1,Florida State W,53,College Women DI
2913,2018-03-24 00:00:00,2,91,Men,2,1103,Jacksonville,Jacksonville M,31,1104,Orlando,2,Orlando RFC,47,FRU Men DII
2914,2018-03-24 00:00:00,2,91,Men,2,1107,Ft. Lauderdale,Ft. Lauderdale,27,1108,Naples,2,Hammerheads,12,FRU Men DII
2909,2018-03-24 00:00:00,2,91,Men,2,1111,Okapi,Okapi Rugby,0,1110,Miami Tridents,2,Miami Tridents,104,FRU Men DII
2890,2018-03-24 00:00:00,5,91,College Women,2,1106,Boca Raton,Boca Raton,32,1109,Miami Rugby,2,Miami Rugby FC,19,FRU Men DII
2905,2018-03-31 00:00:00,2,91,Men,2,1108,Naples,Hammerheads,46,1107,Ft. Lauderdale,2,Ft. Lauderdale,10,FRU Men DII
3017,2018-03-31 00:00:00,2,96,Men,2,1138,Tampa Krewe W,Tampa Krewe,0,1134,Fort Miami,2,Fort Miami,92,FRU Women DII
4034,2018-04-07 00:00:00,2,98,Men,2,2152,UM,UM Men,38,2149,Ave Maria,2,Ave Maria,36,NSCRO (College Men)
4230,2018-04-07 00:00:00,6,91,HS Boys,2,1106,Boca Raton,Boca Raton,33,1104,Orlando,2,Orlando RFC,13,FRU Men DII
4231,2018-04-07 00:00:00,6,91,HS Boys,2,1105,Tampa Bay,Tampa Krewe,7,1110,Miami Tridents,2,Miami Tridents,12,FRU Men DII
4232,2018-04-07 00:00:00,6,100,HS Boys,4,2184,Orlando U19,Orlando RFC,0,2191,Jupiter U19,4,Jupiter Sharks RC,38,FYRU U19 Boys
4233,2018-04-07 00:00:00,6,100,HS Boys,4,2196,Gibbons U19,Cardinal Gibbons ,31,2183,Westside U19,4,Jacksonville Wolverines ,21,FYRU U19 Boys
4234,2018-04-07 00:00:00,6,92,HS Boys,3,1113,Brevard,Brevard,17,1116,Gainesville,3,Gainesville Hogs,26,FRU Men DIII
4235,2018-04-07 00:00:00,6,92,HS Boys,3,1115,Palm Beach,Palm Beach,41,1112,Bay Area,3,Pelicans,20,FRU Men DIII
4221,2018-04-07 00:00:00,3,100,Women,4,2193,Okapi U19,Okapi Rugby,35,2197,Boca Raton U19,4,Boca Raton Juniors,14,FYRU U19 Boys
4223,2018-04-14 00:00:00,3,100,Women,4,2189,Sarasota Surge U19,Sarasota,0,2193,Okapi U19,4,Okapi Rugby,20,FYRU U19 Boys
4224,2018-04-14 00:00:00,3,100,Women,4,2195,Aquinas U19,Aquinas Rugby,26,2194,Key Biscayne U19,4,KB Rugby Rats,42,FYRU U19 Boys
4225,2018-04-14 00:00:00,3,100,Women,4,2197,Boca Raton U19,Boca Raton Juniors,21,2188,Naples Bears U19,4,Hammerhead Youth Rugby,39,FYRU U19 Boys
4237,2018-04-21 00:00:00,4,91,College Men,2,1110,Miami Tridents,Miami Tridents,34,1106,Boca Raton,2,Boca Raton,26,FRU Men DII
4459,2018-09-08 00:00:00,1,109,NULL,2,2274,Eckerd,Eckerd Rugby M,25,2273,FGCU,2,FGCU,17,Friendlies 2018-19
4461,2018-09-15 00:00:00,1,109,NULL,3,2277,Sarasota,Sarasota,22,2262,USF,1,USF M,12,Friendlies 2018-19
4472,2018-09-29 00:00:00,1,109,NULL,3,2285,Lakeland,Lakeland,7,2277,Sarasota,3,Sarasota,29,Friendlies 2018-19
4484,2018-09-29 00:00:00,1,109,NULL,2,2286,Key West  Rugby,Key West  Rugby,5,2287,Boca Raton,2,Boca Raton,55,Friendlies 2018-19
4429,2018-09-29 00:00:00,2,108,Men,2,2260,FGCU,FGCU,7,2261,Eckerd,2,Eckerd Rugby M,29,NSCRO - College Men
4430,2018-10-06 00:00:00,2,108,Men,2,2261,Eckerd,Eckerd Rugby M,31,2259,Ave Maria,2,Ave Maria,10,NSCRO - College Men
4486,2018-10-06 00:00:00,1,109,NULL,2,2296,Miami Rugby,Miami Rugby FC,28,2275,FAU,1,FAU Rugby Men,14,Friendlies 2018-19
4483,2018-10-06 00:00:00,1,109,NULL,2,2294,Eckerd W,Eckerd Rugby W,101,2295,KSU-W,4,Out of State,5,Friendlies 2018-19
4492,2018-10-13 00:00:00,1,109,NULL,2,2289,Okapi,Okapi Rugby,32,2287,Boca Raton,2,Boca Raton,46,Friendlies 2018-19
4431,2018-10-13 00:00:00,2,108,Men,2,2259,Ave Maria,Ave Maria,42,2260,FGCU,2,FGCU,19,NSCRO - College Men
4432,2018-10-20 00:00:00,2,108,Men,2,2261,Eckerd,Eckerd Rugby M,43,2260,FGCU,2,FGCU,14,NSCRO - College Men
4253,2018-10-20 00:00:00,2,102,Men,3,2212,Daytona,Daytona M,14,2211,Brevard,3,Brevard,46,Florida Challenge Cup
4494,2018-10-20 00:00:00,1,109,NULL,2,2294,Eckerd W,Eckerd Rugby W,33,2298,UF W,1,UF Women,7,Friendlies 2018-19
4496,2018-10-20 00:00:00,1,109,NULL,2,2281,Jacksonville,Jacksonville M,12,2302,Augusta,2,Out of State,36,Friendlies 2018-19
4498,2018-10-20 00:00:00,1,109,NULL,3,2303,Tampa 2nd XV,Tampa Krewe,14,2288,Claymores RFC,3,Claymores RFC,15,Friendlies 2018-19
4482,2018-10-20 00:00:00,1,109,NULL,2,2293,Naples,Hammerheads,36,2272,Gainesville,3,Gainesville Hogs,14,Friendlies 2018-19
4467,2018-10-20 00:00:00,1,109,NULL,1,2275,FAU,FAU Rugby Men,24,2282,FAU Alumni,4,FAU Rugby Men,65,Friendlies 2018-19
4248,2018-10-20 00:00:00,2,102,Men,2,2209,Tampa,Tampa Krewe,26,2213,Bay Area,3,Pelicans,17,Florida Challenge Cup
4249,2018-10-27 00:00:00,2,102,Men,2,2210,Naples,Hammerheads,38,2209,Tampa,2,Tampa Krewe,10,Florida Challenge Cup
4252,2018-10-27 00:00:00,2,102,Men,3,2211,Brevard,Brevard,20,2213,Bay Area,3,Pelicans,0,Florida Challenge Cup
4499,2018-10-27 00:00:00,1,109,NULL,2,2280,FGCU W,FGCU Women,25,2304,FIU W,2,FIU W,10,Friendlies 2018-19
4270,2018-10-27 00:00:00,2,103,Men,2,2217,Miami Rugby,Miami Rugby FC,0,2214,Miami Tridents,2,Miami Tridents,20,Florida Cup 2018
4433,2018-10-27 00:00:00,2,108,Men,2,2259,Ave Maria,Ave Maria,18,2261,Eckerd,2,Eckerd Rugby M,26,NSCRO - College Men
4434,2018-11-03 00:00:00,2,108,Men,2,2260,FGCU,FGCU,7,2259,Ave Maria,2,Ave Maria,40,NSCRO - College Men
4267,2018-11-03 00:00:00,2,103,Men,3,2218,Indian River,Indian River Raptors,20,2214,Miami Tridents,2,Miami Tridents,57,Florida Cup 2018
4268,2018-11-03 00:00:00,2,103,Men,3,2216,Palm Beach,Palm Beach,20,2215,Ft. Lauderdale,2,Ft. Lauderdale,0,Florida Cup 2018
4506,2018-11-03 00:00:00,1,109,NULL,3,2303,Tampa 2nd XV,Tampa Krewe,19,2262,USF,1,USF M,17,Friendlies 2018-19
4517,2018-11-03 00:00:00,2,103,Men,3,2223,Sarasota,Sarasota,12,2221,Orlando,2,Orlando RFC,7,Florida Cup 2018
4519,2018-11-03 00:00:00,1,109,NULL,2,2305,Tampa W,Tampa Krewe,45,2294,Eckerd W,2,Eckerd Rugby W,29,Friendlies 2018-19
4502,2018-11-03 00:00:00,2,102,Men,2,2209,Tampa,Tampa Krewe,20,2212,Daytona,3,Daytona M,0,Florida Challenge Cup
4257,2018-11-03 00:00:00,2,103,Men,2,2219,Boca Raton,Boca Raton,55,2220,Okapi,2,Okapi Rugby,5,Florida Cup 2018
4245,2018-11-03 00:00:00,2,102,Men,3,2213,Bay Area,Pelicans,42,2210,Naples,2,Hammerheads,55,Florida Challenge Cup
4259,2018-11-10 00:00:00,2,103,Men,2,2219,Boca Raton,Boca Raton,20,2222,Jacksonville,2,Jacksonville M,0,Florida Cup 2018
4260,2018-11-10 00:00:00,2,103,Men,2,2220,Okapi,Okapi Rugby,83,2221,Orlando,2,Orlando RFC,17,Florida Cup 2018
4503,2018-11-10 00:00:00,2,102,Men,3,2212,Daytona,Daytona M,15,2210,Naples,2,Hammerheads,38,Florida Challenge Cup
4504,2018-11-10 00:00:00,2,102,Men,3,2211,Brevard,Brevard,19,2209,Tampa,2,Tampa Krewe,5,Florida Challenge Cup
4520,2018-11-10 00:00:00,1,109,NULL,1,2307,FSU,Florida State M,3,2306,Life,4,Out of State,124,Friendlies 2018-19
4522,2018-11-10 00:00:00,1,109,NULL,1,2262,USF,USF M,33,2274,Eckerd,2,Eckerd Rugby M,0,Friendlies 2018-19
4523,2018-11-10 00:00:00,1,109,NULL,2,2280,FGCU W,FGCU Women,10,2278,USF W,1,USF - W,36,Friendlies 2018-19
4493,2018-11-10 00:00:00,2,109,Men,3,2285,Lakeland,Lakeland,0,2301,Bay Area,3,Pelicans,63,Friendlies 2018-19
4474,2018-11-10 00:00:00,1,109,NULL,2,2286,Key West  Rugby,Key West  Rugby,0,2270,FIU,1,FIU M,15,Friendlies 2018-19
4271,2018-11-10 00:00:00,2,103,Men,2,2215,Ft. Lauderdale,Ft. Lauderdale,0,2218,Indian River,3,Indian River Raptors,20,Florida Cup 2018
4470,2018-11-15 00:00:00,1,109,NULL,1,2275,FAU,FAU Rugby Men,76,2284,UM,1,UM Men,5,Friendlies 2018-19
4524,2018-11-17 00:00:00,1,109,NULL,1,2262,USF,USF M,49,2309,USF Alumni 2018,4,USF M,15,Friendlies 2018-19
4526,2018-11-17 00:00:00,1,109,NULL,3,2285,Lakeland,Lakeland,7,2288,Claymores RFC,3,Claymores RFC,17,Friendlies 2018-19
4527,2018-11-17 00:00:00,6,108,HS Boys,2,2261,Eckerd,Eckerd Rugby M,15,2310,Spring Hill,2,Out of State,10,NSCRO - College Men
4505,2018-11-17 00:00:00,2,102,Men,2,2210,Naples,Hammerheads,20,2211,Brevard,3,Brevard,0,Florida Challenge Cup
4272,2018-11-17 00:00:00,2,103,Men,2,2214,Miami Tridents,Miami Tridents,20,2215,Ft. Lauderdale,2,Ft. Lauderdale,0,Florida Cup 2018
4273,2018-11-17 00:00:00,2,103,Men,2,2217,Miami Rugby,Miami Rugby FC,33,2216,Palm Beach,3,Palm Beach,41,Florida Cup 2018
4255,2018-11-17 00:00:00,2,102,Men,3,2213,Bay Area,Pelicans,78,2212,Daytona,3,Daytona M,0,Florida Challenge Cup
4261,2018-11-17 00:00:00,2,103,Men,3,2223,Sarasota,Sarasota,20,2219,Boca Raton,2,Boca Raton,0,Florida Cup 2018
4262,2018-11-17 00:00:00,2,103,Men,2,2222,Jacksonville,Jacksonville M,19,2220,Okapi,2,Okapi Rugby,57,Florida Cup 2018
4500,2018-11-18 00:00:00,1,109,NULL,2,2304,FIU W,FIU W,27,2278,USF W,1,USF - W,14,Friendlies 2018-19
4528,2018-12-01 00:00:00,1,109,NULL,4,2311,Okapi Classics,Okapi Rugby,12,2312,KB Osotes,4,KB Rugby Rats,90,Friendlies 2018-19
4530,2018-12-01 00:00:00,1,109,NULL,1,2263,UF,UF Men,5,2272,Gainesville,3,Gainesville Hogs,37,Friendlies 2018-19
4571,2018-12-01 00:00:00,1,109,NULL,2,2291,Miami Tridents,Miami Tridents,38,2270,FIU,1,FIU M,18,Friendlies 2018-19
4274,2018-12-01 00:00:00,2,103,Men,2,2214,Miami Tridents,Miami Tridents,20,2216,Palm Beach,3,Palm Beach,0,Florida Cup 2018
4275,2018-12-01 00:00:00,2,103,Men,3,2218,Indian River,Indian River Raptors,27,2217,Miami Rugby,2,Miami Rugby FC,20,Florida Cup 2018
4263,2018-12-01 00:00:00,2,103,Men,2,2221,Orlando,Orlando RFC,0,2219,Boca Raton,2,Boca Raton,26,Florida Cup 2018
4264,2018-12-01 00:00:00,2,103,Men,3,2223,Sarasota,Sarasota,20,2222,Jacksonville,2,Jacksonville M,0,Florida Cup 2018
4265,2018-12-08 00:00:00,2,103,Men,2,2220,Okapi,Okapi Rugby,19,2223,Sarasota,3,Sarasota,17,Florida Cup 2018
4276,2018-12-08 00:00:00,2,103,Men,2,2215,Ft. Lauderdale,Ft. Lauderdale,0,2217,Miami Rugby,2,Miami Rugby FC,20,Florida Cup 2018
4480,2018-12-08 00:00:00,1,109,NULL,2,2291,Miami Tridents,Miami Tridents,80,2288,Claymores RFC,3,Claymores RFC,0,Friendlies 2018-19
4453,2018-12-15 00:00:00,2,110,Men,2,2264,Fort Miami,Fort Miami,104,2265,Indian River - W,2,Indian River Raptors,0,FRU Women D2
4572,2018-12-15 00:00:00,4,103,College Men,2,2220,Okapi,Okapi Rugby,17,2214,Miami Tridents,2,Miami Tridents,47,Florida Cup 2018
4574,2019-01-12 00:00:00,2,111,Men,4,2347,Tampa U19,Tampa Krewe,31,2343,Cape U19,4,Cape Pirates,8,FYRU U19 Boys
4393,2019-01-12 00:00:00,2,107,Men,2,2255,Naples,Hammerheads,67,2254,Miami Tridents,2,Miami Tridents,7,FRU Men D2 2018-19
4394,2019-01-12 00:00:00,2,107,Men,2,2253,Miami Rugby,Miami Rugby FC,48,2256,Okapi,2,Okapi Rugby,21,FRU Men D2 2018-19
4395,2019-01-12 00:00:00,5,107,College Women,2,2252,Jacksonville,Jacksonville M,22,2250,Boca Raton,2,Boca Raton,56,FRU Men D2 2018-19
4680,2019-01-12 00:00:00,1,109,NULL,2,2355,Orlando,Orlando RFC,14,2356,UCF,1,UCF M,0,Friendlies 2018-19
4681,2019-01-12 00:00:00,1,109,NULL,1,2262,USF,USF M,50,2288,Claymores RFC,3,Claymores RFC,19,Friendlies 2018-19
4575,2019-01-18 00:00:00,2,111,Men,4,2333,Gibbons U19,Cardinal Gibbons ,45,2335,Ruckus U19,4,Ruckus Rugby ,7,FYRU U19 Boys
4576,2019-01-18 00:00:00,2,111,Men,4,2343,Cape U19,Cape Pirates,36,2345,Orlando U19,4,Orlando RFC,26,FYRU U19 Boys
4577,2019-01-18 00:00:00,2,111,Men,4,2347,Tampa U19,Tampa Krewe,17,2346,Sarasota U19,4,Sarasota,19,FYRU U19 Boys
4578,2019-01-19 00:00:00,2,111,Men,4,2337,Key Biscayne U19,KB Rugby Rats,27,2336,Okapi U19,4,Okapi Rugby,17,FYRU U19 Boys
4579,2019-01-19 00:00:00,2,111,Men,4,2339,Boynton Beach U19,Boyton Beach,0,2338,Boca Raton U19,4,Boca Raton Juniors,25,FYRU U19 Boys
4580,2019-01-19 00:00:00,2,111,Men,4,2340,Jupiter U19,Jupiter Sharks RC,25,2341,Wellington U19,4,Wellington Wizards,0,FYRU U19 Boys
4396,2019-01-19 00:00:00,2,107,Men,2,2258,Tampa,Tampa Krewe,76,2252,Jacksonville,2,Jacksonville M,0,FRU Men D2 2018-19
4397,2019-01-19 00:00:00,2,107,Men,2,2255,Naples,Hammerheads,31,2250,Boca Raton,2,Boca Raton,10,FRU Men D2 2018-19
4398,2019-01-19 00:00:00,2,107,Men,2,2251,Ft. Lauderdale,Ft. Lauderdale,25,2253,Miami Rugby,2,Miami Rugby FC,39,FRU Men D2 2018-19
4436,2019-01-19 00:00:00,2,110,Men,2,2265,Indian River - W,Indian River Raptors,0,2264,Fort Miami,2,Fort Miami,76,FRU Women D2
4437,2019-01-19 00:00:00,2,110,Men,2,2267,Tampa W,Tampa Krewe,17,2266,Jacksonville - W,2,Jacksonville W,28,FRU Women D2
4320,2019-01-19 00:00:00,2,105,Men,3,2237,Indian River,Indian River Raptors,23,2238,Tridents 2nd XV,3,Miami Tridents,79,FRU Men D3 2018-19
4321,2019-01-19 00:00:00,2,105,Men,3,2241,Tampa 2nd XV,Tampa Krewe,5,2232,Bay Area,3,Pelicans,59,FRU Men D3 2018-19
4323,2019-01-19 00:00:00,2,105,Men,3,2235,Daytona,Daytona M,7,2240,Sarasota,3,Sarasota,43,FRU Men D3 2018-19
4682,2019-01-19 00:00:00,1,109,NULL,1,2262,USF,USF M,38,2285,Lakeland,3,Lakeland,24,Friendlies 2018-19
4634,2019-01-19 00:00:00,2,114,Men,4,2319,Cape U15,Cape Pirates,0,2320,Wellington U15,4,Wellington Wizards,22,FYRU U15 Boys
4635,2019-01-19 00:00:00,2,114,Men,4,2314,Key Biscayne U15,KB Rugby Rats,21,2315,Okapi U15,4,Okapi Rugby,14,FYRU U15 Boys
4636,2019-01-19 00:00:00,2,114,Men,4,2318,Boynton Beach U15,Boyton Beach,0,2317,Boca Raton U15,4,Boca Raton Juniors,25,FYRU U15 Boys
