game_id,game_date,game_type,champioship_id,category,home_division,home_team_id,home_team_name,home_club,home_score,away_team_id,away_team_name,away_division,away_club,away_score,championship_name,season,home_divsion,away_divsion,home_elo,away_elo,elo_change,margin
981,2014-03-15,2,30,Men,2.0,427,Jacksonville W,Jacksonville W,7,428,Orlando W,2.0,Orlando RFC,12,Women Southern Conference Championship (Florida),2014,2.0,2.0,1500,1500,0,-5
1038,2014-03-15,2,37,Men,1.0,450,U of Florida,UF Men,60,449,Vanderbilt U,1.0,Out of State,43,2014 SCRC Competition (UF Only) ,2014,1.0,1.0,1500,1500,0,17
1020,2014-03-15,2,31,Men,4.0,443,Cardinal Gibbons ,Cardinal Gibbons,42,439,Boca Raton HS,4.0,Boca Raton Juniors,7,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,35
915,2014-03-22,2,32,Men,1.0,390,FSU,Florida State M,10,388,UCF,1.0,UCF M,77,SIRC Spring Championship - South,2014,1.0,1.0,1500,1500,0,-67
914,2014-03-22,2,32,Men,1.0,391,USF,USF M,14,389,FIU,1.0,FIU M,38,SIRC Spring Championship - South,2014,1.0,1.0,1500,1500,0,-24
1039,2014-03-22,5,37,College Women,1.0,450,U of Florida,UF Men,30,451,Auburn U,1.0,Out of State,27,2014 SCRC Competition (UF Only) ,2014,1.0,1.0,1500,1500,0,3
1115,2014-03-22,1,27,,4.0,394,Tampa Krewe HS,Tampa Krewe,24,473,Naples Bears - HS,4.0,Hammerhead Youth Rugby,29,Friendly Games 2013-14,2014,4.0,4.0,1500,1500,0,-5
1070,2014-03-22,2,33,Men,2.0,410,USF W 2014,USF - W,38,408,FAU W 2014,2.0,FAU Rugby W,19,Womens College D2 Spring,2014,2.0,2.0,1500,1500,0,19
1069,2014-03-22,2,33,Men,2.0,412,FGCU W 2014,FGCU Women,52,413,UM W 2014,2.0,UM Women,0,Womens College D2 Spring,2014,2.0,2.0,1500,1500,0,52
1091,2014-03-22,2,39,Men,1.0,462,FSU W,Florida State W,17,466,UCF  W,1.0,UCF W,41,Women College D1 - SIRC,2014,1.0,1.0,1500,1500,0,-24
759,2014-03-22,2,23,Men,2.0,269,Miami Rugby,Miami Rugby FC,15,273,Miami Tridents,2.0,Miami Tridents,5,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1500,1500,0,10
758,2014-03-22,2,23,Men,2.0,268,Naples,Hammerheads,0,266,Boca Raton,2.0,Boca Raton,31,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1500,1500,0,-31
757,2014-03-22,2,23,Men,2.0,267,Tampa Krewe,Tampa Krewe,72,271,Daytona,2.0,Daytona M,24,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1500,1500,0,48
644,2014-03-22,2,24,Men,3.0,261,Sarasota,Sarasota,31,262,Pelicans,3.0,Pelicans,7,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1500,1500,0,24
643,2014-03-22,2,24,Men,3.0,259,Palm Beach,Palm Beach,67,265,Indian River,3.0,Indian River Raptors,0,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1500,1500,0,67
642,2014-03-22,2,24,Men,3.0,260,Brevard,Brevard,19,258,Gainesville,3.0,Gainesville Hogs,28,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1500,1500,0,-9
761,2014-03-22,2,23,Men,2.0,272,Jacksonville,Jacksonville M,26,274,Ft. Lauderdale,2.0,Ft. Lauderdale,58,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1500,1500,0,-32
1040,2014-03-29,2,37,Men,1.0,446,U of Kentucky,Out of State,38,450,U of Florida,1.0,UF Men,12,2014 SCRC Competition (UF Only) ,2014,1.0,1.0,1500,1500,0,26
1031,2014-03-29,2,31,Men,4.0,443,Cardinal Gibbons ,Cardinal Gibbons,45,442,Mavericks RFC,4.0,Archbishop McCarthy,14,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,31
1071,2014-03-29,2,33,Men,2.0,413,UM W 2014,UM Women,7,408,FAU W 2014,2.0,FAU Rugby W,81,Womens College D2 Spring,2014,2.0,2.0,1500,1500,0,-74
1026,2014-04-05,2,31,Men,4.0,440,Miami Rugby HS,Miami Rugby Youth,27,443,Cardinal Gibbons ,4.0,Cardinal Gibbons,14,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,13
1025,2014-04-05,2,31,Men,4.0,441,Naples Bears - HS,Hammerhead Youth Rugby,15,442,Mavericks RFC,4.0,Archbishop McCarthy,0,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,15
1024,2014-04-05,2,31,Men,4.0,437,Trojan Rugby,Trojan U19,33,436,Riviera Beach HS,4.0,Riviera Beach,24,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,9
1023,2014-04-05,2,31,Men,4.0,438,Weston HS,Weston U19,66,439,Boca Raton HS,4.0,Boca Raton Juniors,24,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,42
1022,2014-04-05,2,31,Men,4.0,434,Orlando HS,Orlando RFC,20,433,Daytona HS,4.0,Daytona U19,17,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,3
1113,2014-04-05,1,27,,2.0,315,Eckerd,Eckerd Rugby M,25,325,UM,2.0,UM Men,19,Friendly Games 2013-14,2014,2.0,2.0,1500,1500,0,6
1119,2014-04-05,3,24,Women,3.0,258,Gainesville,Gainesville Hogs,60,259,Palm Beach,3.0,Palm Beach,7,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1500,1500,0,53
1120,2014-04-05,2,32,Men,1.0,388,UCF,UCF M,85,389,FIU,1.0,FIU M,0,SIRC Spring Championship - South,2014,1.0,1.0,1500,1500,0,85
1118,2014-04-05,3,24,Women,3.0,261,Sarasota,Sarasota,34,260,Brevard,3.0,Brevard,8,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1500,1500,0,26
1117,2014-04-05,3,23,Women,2.0,266,Boca Raton,Boca Raton,17,274,Ft. Lauderdale,2.0,Ft. Lauderdale,20,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1500,1500,0,-3
1116,2014-04-05,3,23,Women,2.0,269,Miami Rugby,Miami Rugby FC,20,267,Tampa Krewe,2.0,Tampa Krewe,14,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1500,1500,0,6
1121,2014-04-05,2,32,Men,1.0,391,USF,USF M,15,390,FSU,1.0,Florida State M,21,SIRC Spring Championship - South,2014,1.0,1.0,1500,1500,0,-6
1021,2014-04-12,2,31,Men,4.0,435,Tampa Krewe HS,Tampa Krewe,32,432,Cape Pirates,4.0,Cape Pirates,43,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,-11
1123,2014-04-12,4,23,College Men,2.0,269,Miami Rugby,Miami Rugby FC,37,274,Ft. Lauderdale,2.0,Ft. Lauderdale,10,FRU Senior Men's D2 State Championship,2014,2.0,2.0,1500,1500,0,27
1124,2014-04-12,4,24,College Men,3.0,261,Sarasota,Sarasota,16,258,Gainesville,3.0,Gainesville Hogs,20,FRU Senior Men's D3 State Championship,2014,3.0,3.0,1500,1500,0,-4
1056,2014-04-12,2,31,Men,4.0,441,Naples Bears - HS,Hammerhead Youth Rugby,58,443,Cardinal Gibbons ,4.0,Cardinal Gibbons,17,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,41
1089,2014-04-12,2,30,Men,2.0,427,Jacksonville W,Jacksonville W,22,428,Orlando W,2.0,Orlando RFC,24,Women Southern Conference Championship (Florida),2014,2.0,2.0,1500,1500,0,-2
1032,2014-04-26,2,31,Men,4.0,440,Miami Rugby HS,Miami Rugby Youth,12,441,Naples Bears - HS,4.0,Hammerhead Youth Rugby,19,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,-7
1030,2014-04-26,2,31,Men,4.0,436,Riviera Beach HS,Riviera Beach,41,439,Boca Raton HS,4.0,Boca Raton Juniors,12,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,29
1029,2014-04-26,2,31,Men,4.0,438,Weston HS,Weston U19,21,437,Trojan Rugby,4.0,Trojan U19,19,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,2
1028,2014-04-26,2,31,Men,4.0,434,Orlando HS,Orlando RFC,15,435,Tampa Krewe HS,4.0,Tampa Krewe,0,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,15
1127,2014-04-26,1,27,,1.0,308,FIU,FIU M,45,476,FIU Alumni,4.0,FIU M,15,Friendly Games 2013-14,2014,1.0,4.0,1500,1500,0,30
1027,2014-04-26,2,31,Men,4.0,432,Cape Pirates,Cape Pirates,5,433,Daytona HS,4.0,Daytona U19,48,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,-43
1128,2014-05-03,3,31,Women,4.0,433,Daytona HS,Daytona U19,41,440,Miami Rugby HS,4.0,Miami Rugby Youth,15,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,26
1129,2014-05-03,3,31,Women,4.0,438,Weston HS,Weston U19,23,437,Trojan Rugby,4.0,Trojan U19,17,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,6
1130,2014-05-10,6,31,HS Boys,4.0,441,Naples Bears - HS,Hammerhead Youth Rugby,50,433,Daytona HS,4.0,Daytona U19,5,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,45
1131,2014-05-10,6,31,HS Boys,4.0,434,Orlando HS,Orlando RFC,73,438,Weston HS,4.0,Weston U19,3,FRYU 2014 High School,2014,4.0,4.0,1500,1500,0,70
1324,2014-09-05,1,47,,2.0,532,Ft. Lauderdale,Ft. Lauderdale,74,531,HMS Argyle,4.0,Out of State,13,2014-15 Friendlies,2015,2.0,4.0,1500,1500,0,61
1325,2014-09-06,1,47,,2.0,528,USF,USF M,15,533,U of Florida,2.0,UF Men,61,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,-46
1333,2014-09-06,1,47,,2.0,544,UM,UM Men,13,545,FAU,2.0,FAU Rugby Men,15,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,-2
1330,2014-09-13,1,47,,1.0,539,FSU W,Florida State W,21,538,Jacksonville W 2015,2.0,Jacksonville W,10,2014-15 Friendlies,2015,1.0,2.0,1500,1500,0,11
1342,2014-09-13,1,47,,3.0,556,Tallahassee,Tallahassee RFC,22,540,Jacksonville,2.0,Jacksonville M,27,2014-15 Friendlies,2015,3.0,2.0,1500,1500,0,-5
1343,2014-09-13,1,47,,2.0,557,Key West  Rugby,Key West  Rugby,7,558,FIU,2.0,FIU M,12,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,-5
1321,2014-09-13,1,47,,3.0,527,Sarasota,Sarasota,61,528,USF,2.0,USF M,5,2014-15 Friendlies,2015,3.0,2.0,1500,1500,0,56
1335,2014-09-13,1,47,,2.0,547,UNF,UNF RFC,31,546,Florida Tech Rugby,2.0,Florida Tech Rugby,18,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,13
1334,2014-09-13,1,47,,3.0,542,Gainesville,Gainesville Hogs,22,543,Orlando,2.0,Orlando RFC,22,2014-15 Friendlies,2015,3.0,2.0,1500,1500,0,0
1336,2014-09-13,2,48,Men,2.0,549,Auburn U,Out of State,14,548,U of Florida,2.0,UF Men,53,SCRC (UF Only),2015,2.0,2.0,1500,1500,0,-39
1370,2014-09-19,1,47,,2.0,570,FSU,Florida State M,0,569,Arkansas State U,2.0,Out of State,87,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,-87
1360,2014-09-20,1,47,,2.0,567,Tridents,Miami Tridents,19,568,Palm Beach,3.0,Palm Beach,29,2014-15 Friendlies,2015,2.0,3.0,1500,1500,0,-10
1331,2014-09-20,1,47,,2.0,540,Jacksonville,Jacksonville M,15,542,Gainesville,3.0,Gainesville Hogs,10,2014-15 Friendlies,2015,2.0,3.0,1500,1500,0,5
1347,2014-09-20,2,45,Men,2.0,526,USF,USF M,10,522,FAU,2.0,FAU Rugby Men,20,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,-10
1348,2014-09-20,2,45,Men,2.0,523,FIU,FIU M,22,525,UCF,2.0,UCF M,10,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,12
1337,2014-09-20,2,48,Men,2.0,553,Tennessee U,Out of State,45,548,U of Florida,2.0,UF Men,17,SCRC (UF Only),2015,2.0,2.0,1500,1500,0,28
1134,2014-09-20,2,44,Men,2.0,484,USF,USF M,10,478,FAU,2.0,FAU Rugby Men,20,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,-10
1135,2014-09-20,2,44,Men,2.0,480,FIU,FIU M,22,482,UCF,2.0,UCF M,10,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,12
1251,2014-09-20,2,46,Men,1.0,518,UF W,UF Women,81,516,FSU W,1.0,Florida State W,10,Florida Cup (College Women),2015,1.0,1.0,1500,1500,0,71
1371,2014-09-27,1,47,,3.0,556,Tallahassee,Tallahassee RFC,31,579,Macon Love RFC,4.0,Out of State,7,2014-15 Friendlies,2015,3.0,4.0,1500,1500,0,24
1349,2014-09-27,2,45,Men,2.0,525,UCF,UCF M,24,524,FSU,2.0,Florida State M,5,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,19
1338,2014-09-27,2,48,Men,2.0,548,U of Florida,UF Men,24,551,Kentucky U,2.0,Out of State,10,SCRC (UF Only),2015,2.0,2.0,1500,1500,0,14
1139,2014-09-27,2,44,Men,2.0,484,USF,USF M,26,477,Eckerd,2.0,Eckerd Rugby M,38,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,-12
1246,2014-09-27,2,46,Men,2.0,519,UM W,UM Women,0,518,UF W,1.0,UF Women,98,Florida Cup (College Women),2015,2.0,1.0,1500,1500,0,-98
1136,2014-09-27,2,44,Men,2.0,482,UCF,UCF M,24,481,FSU,2.0,Florida State M,5,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,19
1247,2014-09-27,2,46,Men,1.0,516,FSU W,Florida State W,0,521,FIU W,2.0,FIU W,87,Florida Cup (College Women),2015,1.0,2.0,1500,1500,0,-87
1245,2014-09-27,2,46,Men,2.0,515,FGCU W,FGCU Women,7,520,USF W,2.0,USF - W,36,Florida Cup (College Women),2015,2.0,2.0,1500,1500,0,-29
1138,2014-09-27,2,44,Men,2.0,483,UM,UM Men,17,480,FIU,2.0,FIU M,50,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,-33
1384,2014-10-03,1,47,,2.0,587,Clemson University,Out of State,34,547,UNF,2.0,UNF RFC,17,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,17
1248,2014-10-04,2,46,Men,2.0,515,FGCU W,FGCU Women,52,519,UM W,2.0,UM Women,24,Florida Cup (College Women),2015,2.0,2.0,1500,1500,0,28
1143,2014-10-04,2,44,Men,2.0,477,Eckerd,Eckerd Rugby M,5,482,UCF,2.0,UCF M,46,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,-41
1141,2014-10-04,2,44,Men,2.0,479,FGCU,FGCU,5,483,UM,2.0,UM Men,10,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,-5
1250,2014-10-04,2,46,Men,2.0,513,Eckerd W,Eckerd Rugby W,0,517,UCF W,1.0,UCF W,87,Florida Cup (College Women),2015,2.0,1.0,1500,1500,0,-87
1323,2014-10-04,1,47,,3.0,527,Sarasota,Sarasota,23,530,Tampa D3,3.0,Tampa Krewe,21,2014-15 Friendlies,2015,3.0,3.0,1500,1500,0,2
1385,2014-10-04,1,47,,4.0,586,Asheville ,Out of State,34,547,UNF,2.0,UNF RFC,7,2014-15 Friendlies,2015,4.0,2.0,1500,1500,0,27
1362,2014-10-04,1,47,,2.0,543,Orlando,Orlando RFC,77,559,Pelican,3.0,Pelicans,14,2014-15 Friendlies,2015,2.0,3.0,1500,1500,0,63
1372,2014-10-04,2,47,Men,3.0,568,Palm Beach,Palm Beach,17,580,Boca Raton,2.0,Boca Raton,27,2014-15 Friendlies,2015,3.0,2.0,1500,1500,0,-10
1375,2014-10-04,1,47,,2.0,538,Jacksonville W 2015,Jacksonville W,19,581,Atlanta W,2.0,Out of State,41,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,-22
1374,2014-10-04,1,47,,3.0,542,Gainesville,Gainesville Hogs,31,571,Savannah,2.0,Out of State,8,2014-15 Friendlies,2015,3.0,2.0,1500,1500,0,23
1339,2014-10-04,2,48,Men,2.0,548,U of Florida,UF Men,22,552,U South Carolina,2.0,Out of State,40,SCRC (UF Only),2015,2.0,2.0,1500,1500,0,-18
1383,2014-10-11,1,47,,3.0,585,Brevard,Brevard,24,530,Tampa D3,3.0,Tampa Krewe,22,2014-15 Friendlies,2015,3.0,3.0,1500,1500,0,2
1382,2014-10-11,2,44,Men,2.0,483,UM,UM Men,14,477,Eckerd,2.0,Eckerd Rugby M,22,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,-8
1344,2014-10-11,2,46,Men,2.0,514,FAU W,FAU Rugby W,10,517,UCF W,1.0,UCF W,24,Florida Cup (College Women),2015,2.0,1.0,1500,1500,0,-14
1326,2014-10-11,1,47,,4.0,535,Life Men,Out of State,69,537,FRU HPP,4.0,FRU  HPP,14,2014-15 Friendlies,2015,4.0,4.0,1500,1500,0,55
1352,2014-10-11,2,45,Men,2.0,524,FSU,Florida State M,32,526,USF,2.0,USF M,10,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,22
1377,2014-10-11,1,47,,2.0,545,FAU,FAU Rugby Men,41,583,Owlboys (FAU Alumni),4.0,FAU Rugby Men,51,2014-15 Friendlies,2015,2.0,4.0,1500,1500,0,-10
1145,2014-10-11,2,44,Men,2.0,481,FSU,Florida State M,32,484,USF,2.0,USF M,10,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,22
1380,2014-10-11,1,47,,2.0,584,Miami RFC,Miami Rugby FC,28,558,FIU,2.0,FIU M,40,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,-12
1202,2014-10-18,2,41,Men,3.0,506,Sarasota,Sarasota,60,507,Indian River,3.0,Indian River Raptors,0,Mens DIII,2015,3.0,3.0,1500,1500,0,60
1140,2014-10-18,2,44,Men,2.0,478,FAU,FAU Rugby Men,20,480,FIU,2.0,FIU M,0,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,20
1203,2014-10-18,2,41,Men,3.0,508,Daytona,Daytona M,25,500,Brevard,3.0,Brevard,17,Mens DIII,2015,3.0,3.0,1500,1500,0,8
1201,2014-10-18,2,41,Men,3.0,504,Palm Beach,Palm Beach,38,505,Tampa D3,3.0,Tampa Krewe,7,Mens DIII,2015,3.0,3.0,1500,1500,0,31
1148,2014-10-18,2,44,Men,2.0,484,USF,USF M,0,482,UCF,2.0,UCF M,88,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,-88
1256,2014-10-18,2,46,Men,2.0,520,USF W,USF - W,5,517,UCF W,1.0,UCF W,48,Florida Cup (College Women),2015,2.0,1.0,1500,1500,0,-43
1353,2014-10-18,2,45,Men,2.0,526,USF,USF M,0,525,UCF,2.0,UCF M,88,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,-88
1200,2014-10-18,2,41,Men,3.0,502,Gainesville,Gainesville Hogs,22,503,Pelican,3.0,Pelicans,7,Mens DIII,2015,3.0,3.0,1500,1500,0,15
1376,2014-10-18,1,47,,2.0,547,UNF,UNF RFC,31,543,Orlando,2.0,Orlando RFC,43,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,-12
1350,2014-10-18,2,45,Men,2.0,522,FAU,FAU Rugby Men,20,523,FIU,2.0,FIU M,0,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,20
1150,2014-10-25,2,44,Men,2.0,480,FIU,FIU M,27,481,FSU,2.0,Florida State M,7,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,20
1151,2014-10-25,2,44,Men,2.0,478,FAU,FAU Rugby Men,5,477,Eckerd,2.0,Eckerd Rugby M,30,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,-25
1152,2014-10-25,2,44,Men,2.0,484,USF,USF M,29,479,FGCU,2.0,FGCU,15,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,14
1340,2014-10-25,2,48,Men,2.0,548,U of Florida,UF Men,24,555,U Georgia,2.0,Out of State,22,SCRC (UF Only),2015,2.0,2.0,1500,1500,0,2
1354,2014-10-25,2,45,Men,2.0,524,FSU,Florida State M,7,523,FIU,2.0,FIU M,27,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,-20
1153,2014-10-26,2,44,Men,2.0,481,FSU,Florida State M,20,477,Eckerd,2.0,Eckerd Rugby M,0,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,20
1154,2014-10-26,2,44,Men,2.0,484,USF,USF M,12,480,FIU,2.0,FIU M,59,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,-47
1355,2014-10-26,2,45,Men,2.0,523,FIU,FIU M,57,526,USF,2.0,USF M,12,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,45
1358,2014-10-26,2,44,Men,2.0,483,UM,UM Men,0,478,FAU,2.0,FAU Rugby Men,20,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,-20
1367,2014-10-26,2,44,Men,2.0,478,FAU,FAU Rugby Men,17,479,FGCU,2.0,FGCU,20,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,-3
1155,2014-11-01,2,44,Men,2.0,480,FIU,FIU M,20,477,Eckerd,2.0,Eckerd Rugby M,0,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,20
1156,2014-11-01,2,44,Men,2.0,479,FGCU,FGCU,0,481,FSU,2.0,Florida State M,20,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,-20
1157,2014-11-01,2,44,Men,2.0,483,UM,UM Men,42,484,USF,2.0,USF M,17,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,25
1405,2014-11-01,1,47,,2.0,567,Tridents,Miami Tridents,67,558,FIU,2.0,FIU M,0,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,67
1158,2014-11-08,2,44,Men,2.0,477,Eckerd,Eckerd Rugby M,20,479,FGCU,2.0,FGCU,0,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,20
1249,2014-11-08,2,46,Men,2.0,514,FAU W,FAU Rugby W,12,521,FIU W,2.0,FIU W,26,Florida Cup (College Women),2015,2.0,2.0,1500,1500,0,-14
1144,2014-11-08,2,44,Men,2.0,482,UCF,UCF M,91,478,FAU,2.0,FAU Rugby Men,5,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,86
1208,2014-11-08,2,41,Men,3.0,507,Indian River,Indian River Raptors,7,508,Daytona,3.0,Daytona M,72,Mens DIII,2015,3.0,3.0,1500,1500,0,-65
1207,2014-11-08,2,41,Men,3.0,503,Pelican,Pelicans,25,500,Brevard,3.0,Brevard,50,Mens DIII,2015,3.0,3.0,1500,1500,0,-25
1206,2014-11-08,2,41,Men,3.0,509,Tallahassee,Tallahassee RFC,36,505,Tampa D3,3.0,Tampa Krewe,5,Mens DIII,2015,3.0,3.0,1500,1500,0,31
1205,2014-11-08,2,41,Men,3.0,506,Sarasota,Sarasota,16,502,Gainesville,3.0,Gainesville Hogs,17,Mens DIII,2015,3.0,3.0,1500,1500,0,-1
1262,2014-11-08,2,46,Men,1.0,517,UCF W,UCF W,64,515,FGCU W,2.0,FGCU Women,10,Florida Cup (College Women),2015,1.0,2.0,1500,1500,0,54
1259,2014-11-08,2,46,Men,2.0,520,USF W,USF - W,20,519,UM W,2.0,UM Women,0,Florida Cup (College Women),2015,2.0,2.0,1500,1500,0,20
1381,2014-11-08,1,47,,2.0,547,UNF,UNF RFC,7,540,Jacksonville,2.0,Jacksonville M,44,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,-37
1373,2014-11-08,1,47,,3.0,568,Palm Beach,Palm Beach,19,532,Ft. Lauderdale,2.0,Ft. Lauderdale,43,2014-15 Friendlies,2015,3.0,2.0,1500,1500,0,-24
1363,2014-11-08,1,47,,2.0,543,Orlando,Orlando RFC,31,571,Savannah,2.0,Out of State,5,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,26
1412,2014-11-08,2,45,Men,2.0,525,UCF,UCF M,91,522,FAU,2.0,FAU Rugby Men,5,SIRC  (College Men),2015,2.0,2.0,1500,1500,0,86
1409,2014-11-08,1,47,,2.0,528,USF,USF M,10,591,USF Alumni 2014,4.0,USF M,69,2014-15 Friendlies,2015,2.0,4.0,1500,1500,0,-59
1408,2014-11-08,1,47,,2.0,580,Boca Raton,Boca Raton,33,584,Miami RFC,2.0,Miami Rugby FC,19,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,14
1261,2014-11-08,2,46,Men,2.0,513,Eckerd W,Eckerd Rugby W,0,518,UF W,1.0,UF Women,78,Florida Cup (College Women),2015,2.0,1.0,1500,1500,0,-78
1341,2014-11-09,2,48,Men,2.0,554,Vanderbilt U,Out of State,23,548,U of Florida,2.0,UF Men,43,SCRC (UF Only),2015,2.0,2.0,1500,1500,0,-20
1345,2014-11-14,2,46,Men,1.0,518,UF W,UF Women,54,514,FAU W,2.0,FAU Rugby W,10,Florida Cup (College Women),2015,1.0,2.0,1500,1500,0,44
1213,2014-11-15,2,41,Men,3.0,507,Indian River,Indian River Raptors,5,504,Palm Beach,3.0,Palm Beach,88,Mens DIII,2015,3.0,3.0,1500,1500,0,-83
1212,2014-11-15,2,41,Men,3.0,509,Tallahassee,Tallahassee RFC,24,508,Daytona,3.0,Daytona M,27,Mens DIII,2015,3.0,3.0,1500,1500,0,-3
1211,2014-11-15,2,41,Men,3.0,505,Tampa D3,Tampa Krewe,7,502,Gainesville,3.0,Gainesville Hogs,59,Mens DIII,2015,3.0,3.0,1500,1500,0,-52
1210,2014-11-15,2,41,Men,3.0,500,Brevard,Brevard,29,506,Sarasota,3.0,Sarasota,25,Mens DIII,2015,3.0,3.0,1500,1500,0,4
1146,2014-11-15,2,44,Men,2.0,480,FIU,FIU M,20,479,FGCU,2.0,FGCU,0,Florida Cup (College Men),2015,2.0,2.0,1500,1500,0,20
1413,2014-11-15,2,40,Men,2.0,491,Tampa,Tampa Krewe,10,487,Jacksonville,2.0,Jacksonville M,29,Mens DII,2015,2.0,2.0,1500,1500,0,-19
1263,2014-11-15,2,42,Men,2.0,512,Orlando W 2015,Orlando RFC,21,511,Jacksonville W 2015,2.0,Jacksonville W,27,FRU Womens DII,2015,2.0,2.0,1500,1500,0,-6
1254,2014-11-15,2,46,Men,1.0,516,FSU W,Florida State W,32,520,USF W,2.0,USF - W,22,Florida Cup (College Women),2015,1.0,2.0,1500,1500,0,10
1411,2014-11-16,1,47,,4.0,594,Weston HS,Weston U19,29,590,Key Biscayne HS V,4.0,KB Rugby Rats,0,2014-15 Friendlies,2015,4.0,4.0,1500,1500,0,29
1407,2014-11-22,1,47,,2.0,532,Ft. Lauderdale,Ft. Lauderdale,24,584,Miami RFC,2.0,Miami Rugby FC,0,2014-15 Friendlies,2015,2.0,2.0,1500,1500,0,24
1215,2014-11-22,2,41,Men,3.0,502,Gainesville,Gainesville Hogs,46,509,Tallahassee,3.0,Tallahassee RFC,5,Mens DIII,2015,3.0,3.0,1500,1500,0,41
1528,2014-12-06,1,47,,4.0,595,Riviera Beach HS,Riviera Beach,0,597,Orlando HS V,4.0,Orlando RFC,14,2014-15 Friendlies,2015,4.0,4.0,1500,1500,0,-14
1283,2014-12-06,2,43,Men,2.0,494,Ft. Lauderdale 'B',Ft. Lauderdale,27,495,Miami Tridents 'B',2.0,Miami Tridents,12,Orange Cup (Men-DII B sides),2015,2.0,2.0,1500,1500,0,15
1264,2014-12-06,2,42,Men,2.0,511,Jacksonville W 2015,Jacksonville W,31,510,Fort Miami 2015,2.0,Fort Miami,36,FRU Womens DII,2015,2.0,2.0,1500,1500,0,-5
